symbol,bid_liquidity,ask_liquidity,24h_quote_volume,relative_spread,liquidity_score
SNXTRY,3034.2000000000003,1507.2,6029414.972,0.002436901653611846,0.3090840383728396
AEVOBTC,90464.61,72737.54,0.85486194,0.0063091482649843,30259319.73881034
AEVOUSDT,263585.24,252597.01,9609569.030549,0.00034275921165377544,156.71480267092994
AEVOFDUSD,12712.71,3765.92,67973.682195,0.0006851661527919766,353.8216513857146
AEVOTRY,33085.68,53059.63,34991709.4747,0.0009620009620009415,2.559121891708312
FETUSDC,44362.2,24470.600000000002,4276143.5564,0.0008392782207300797,19.179496693290442
EURUSDC,111018.1,73702.0,14153519.43758,9.795758436595876e-05,133.23294952655473
BOMETRY,5864558.0,4290654.0,53556324.6614,0.0005696382796924908,332.8733773033893
BOMEUSDT,26575538.0,25889104.0,37868569.992844,0.0002029426686961203,6826.756951842067
BOMEFDUSD,790670.0,4304336.0,835115.848949,0.00020277805941399833,30086.870127800787
ETHFIBTC,7100.3,3958.2000000000003,1.35699058,0.002178649237472746,3740520.807447351
ETHFIUSDT,127536.1,119715.3,35959629.8603,0.0005918910920389997,11.61667241634286
ETHFIFDUSD,25402.4,3473.4,337215.7942,0.00472813238770686,18.110752239492804
ETHFITRY,6177.799999999999,10384.5,124542285.64,0.00033239155725449767,0.4000864388664211
AAVETRY,3.097,22.709,17924556.224,0.0005250721974271463,0.0027419103929721927
ARKMFDUSD,13635.6,14077.5,181139.4866,0.0016460905349794256,92.9433364641102
CRVTRY,2877.3,14646.7,14541977.525,0.0007479431563201037,1.6111693172212145
FETBRL,6176.5,3431.5,170989.249,0.00956937799043054,5.871924731361377
RAYFDUSD,3566.0,2968.5,111543.552,0.0015889229372374697,36.86931405950021
BONKUSDC,2162476564.0,1673463190.0,2234673.92786827,0.0003997601439137157,4293961.268784763
FLOKIUSDC,84524780.0,111908967.0,1221242.81318245,0.0004015257980324971,400590.4817803375
MKRTRY,6.5306,0.7631,1879777.4627,0.004485175202156334,0.0008650915012438714
RAYTRY,250.5,104.5,11343194.471,0.0011481056257176094,0.027259075985208707
ENABTC,66388.43,71041.45,38.21093268,0.0012012012012011899,2994179.0758717773
ENAUSDT,101650.9,47138.68,234220500.512189,0.00013059092393077242,4.864459799029558
ENABNB,21863.030000000002,16801.11,271.96416209,0.002541964324845429,55927.73413412573
ENAFDUSD,4041.42,4668.37,1901769.19698,0.0005221250489491658,8.771529859665337
ENATRY,4945.07,3451.88,219642566.58337,0.0008795397075530806,0.043465993070424314
MASKTRY,533.3000000000001,725.5,3762329.714,0.0010157440325038476,0.32939393785410087
PENDLEUSDC,3400.1,3074.9,1145563.3338,0.000570939194975799,9.899900045141207
RDNTTRY,50441.0,116518.0,7856357.56,0.0005802146794313257,36.626876297625095
WBTC,150167.0,108554.1,0.50945353,0.004040404040404001,125690506.55120717
WUSDT,410026.8,443804.5,11922277.35974,0.0004388852315119113,163.17810417829773
WFDUSD,33783.9,32568.1,175143.84635,0.0013160780872998234,287.85745194029886
WTRY,5646.900000000001,11515.199999999999,25827870.619,0.0001232513711716549,5.39125739027808
BOMEUSDC,2210502.0,1672434.0,407011.360359,0.0012192643771592759,7824.485963218784
JTOUSDC,10038.7,2568.3,939690.723,0.0013160780872998963,10.194012347755157
WIFUSDC,46359.99,29897.05,4860569.10052,0.0014275517487508937,10.990082728025634
TNSRBTC,85239.8,74376.3,0.33890011,0.002691790040376825,174970085.28560397
TNSRUSDT,132487.4,81474.3,3621691.14999,0.00029261155815651495,201.89852736396355
TNSRFDUSD,34910.2,71546.4,30284.13561,0.0011695906432748874,3005.5470023038038
TNSRTRY,7885.3,14331.1,18765724.032,0.0008213552361396128,1.4413761469515667
SAGABTC,2961.1,2710.5,0.381688,0.003254678600488309,4565506.644169957
SAGAUSDT,3791.6,5187.1,8449692.02996,8.845252310821193e-05,12.01330089784251
SAGABNB,68526.8,53152.4,17.613146,0.008293838862559187,832959.3686118693
SAGAFDUSD,1966.8,2868.7,187060.37686,0.003984945760460438,6.486899478553338
SAGATRY,2737.3999999999996,4563.7,10891677.168,0.0007448789571694882,0.8999281376790462
USDTMXN,49564.0,23609.0,24090036.61,0.00048204386599188067,6.301251880910955
CKBUSDC,203081.0,106393.0,874268.480418,0.0010260619741431964,344.9894021751839
ENAUSDC,26546.0,25555.95,7194907.287256,0.0005234231876471552,13.8348934184771
ETHFIUSDC,15731.699999999999,10569.3,780584.535,0.0011841326228537606,28.454566423097248
YGGUSDC,8147.2,7255.3,181589.57447,0.0007592053650511628,111.7226010499146
USDTCZK,16803.0,21653.0,5315229.42,0.0016019223067680877,4.516485762528104
TAOBTC,7.6873,9.188,8.05972613,0.0006897344522357813,3035.6332281483897
TAOUSDT,565.9873,495.3757,87796712.52707,0.0002499687539058186,0.04836152242249262
TAOFDUSD,7.6846000000000005,46.9901,601423.44633,0.0009995002498750056,0.09095428135335483
TAOTRY,5.6284,5.3955,14756311.2451,0.0011228070175438596,0.000665353337593786
CFXUSDC,145877.0,169407.0,205647.4079,0.0014587892049597226,1050.9599134121827
RUNEUSDC,1964.4,4743.7,4078441.3477,0.0006548788474133018,2.5115645480044613
SAGAUSDC,2356.8,1926.3,128670.71056,0.0010615711252654723,31.356632620119868
POLYXTRY,19556.9,58469.9,3285144.401,0.002285714285714237,10.391240333182763
OMNIBTC,214.49,581.55,0.40233246,0.004678362573099371,422917.7779988261
OMNIUSDT,23751.04,16880.07,5359668.3424,0.0012714558169103353,5.962377888608491
OMNIFDUSD,4429.56,522.89,33671.3906,0.005082592121982216,28.93835152445409
OMNITRY,340.8,787.91,18095318.883,0.0017853954650955187,0.034936685840553136
APTUSDC,6906.41,4817.07,1384502.5284,0.0012353304508955884,6.854561017644005
GALAUSDC,435917.0,548789.0,2810464.68395,0.000942063118228992,371.9190726605542
STXUSDC,9513.6,10677.800000000001,677734.4344,0.0007135212272564323,41.754182263227676
ICPUSDC,493.23,504.08,1161597.81794,0.00052287581699336,1.6420101222150367
OMNIUSDC,1692.2600000000002,2102.27,56736.9702,0.0025445292620865727,26.283572858107352
PEPEBRL,285001406.0,212117298.0,3427205.01832127,0.000508052634252921,285503.4174647828
YGGTRY,7040.6,11300.5,2418125.283,0.00496982605608793,1.526178714419556
ADAJPY,9232.6,13484.4,49721279.933,0.0029860074302976067,0.15300928797059096
SHIBJPY,1421833305.0,3283766138.0,112352592.365343,0.005914396887159508,7081.436963846089
SOLJPY,31.819999999999997,121.78500000000001,85337556.807,0.0022582668697912,0.0007970579254559124
XRPJPY,5698.0,5810.0,387517868.07,0.001446393057313331,0.020531552621369083
REZBTC,8040060.600000001,1319513.8,0.12410907,0.032786885245901676,2300130193.54669
REZUSDT,1679427.3,1035351.0,4536136.208967,0.0007067137809186992,846.8465490314164
REZTRY,277909.4,267356.89999999997,14847548.9366,0.0019841269841269858,18.509062766755267
EGLDTRY,114.53,210.78,7500622.543,0.0030337853367043734,0.014296023550100886
PHBTRY,1133.5,7834.400000000001,6451511.569,0.0018005851901867723,0.771996982293578
RSRTRY,471310.0,1206751.0,25455156.0344,0.00023621117278844689,279.08181878360386
BBBTC,50935.6,88405.1,2.83499492,0.006097560975609698,8060640.475503998
BBUSDT,299677.2,233368.5,8358997.04043,0.0006629101756713076,96.19568407078908
BBBNB,5050.9,21600.399999999998,375.15491274,0.0033366700033366304,21290.923665807713
BBFDUSD,51231.6,12102.5,274201.61952,0.0016559032952475586,139.48664146095695
BBTRY,7774.0,8679.2,34277168.1537,0.0014896192160878889,0.32223311959356615
PEOPLETRY,383215.0,289408.0,18033988.313,0.0008179959100205413,45.59621550309852
TRBUSDC,77.964,73.512,191141.94713,0.000940645282663854,0.8424845410331945
NOTUSDT,10191122.0,15755545.0,15214153.935087,0.00016563146997931806,10296.530630678373
NOTFDUSD,688775.0,2613617.0,671353.841604,0.0004967298617435877,9902.77418951195
NOTTRY,2122273.0,2158751.0,14556219.1736,0.0004652244708071132,632.1738480477405
ARKMUSDC,24952.9,7781.4,344969.3396,0.0016474464579901169,57.598510415561535
ARUSDC,1305.49,942.51,756531.5738,0.0006865774116031436,4.327925116930619
BBUSDC,34601.3,17684.3,269364.47195,0.001986754966887382,97.70065496320849
CRVUSDC,6994.6,13151.6,2348939.91969,0.0009321526066980796,9.200982696908461
PEOPLEUSDC,88548.4,115326.7,186062.058191,0.0008742532420225047,1253.340619167295
ARFDUSD,687.8000000000001,193.0,214465.405,0.006158056790968173,0.666924035292935
PEPEEUR,749876409.0,682202695.0,688048.03152186,0.0006351222610353508,3277109.2219540807
REZUSDC,91771.6,80279.8,189601.249865,0.0021186440677966466,428.31078834037527
USDCTRY,27360.0,156768.0,165966925.44,0.0002807017543861085,3.9523296479743744
BTCMXN,0.22437300000000002,0.229077,4016102.929126,0.0030534574884291546,3.6977086858846675e-05
XRPMXN,4358.3,3850.9,519656.6707,0.006428339738738084,2.4574546306177654
ENSUSDC,495.86,334.52000000000004,729323.2078,0.0020590253946466117,0.5529618176873426
LDOUSDC,13978.48,11157.32,913445.92682,0.0012944983818770238,21.257312480004412
NOTUSDC,790043.0,751884.0,468388.418009,0.0006629101756711409,4965.957291146131
NEARBRL,1441.3,1102.4,459273.874,0.0010789426362165487,5.133289924520963
HIGHTRY,2627.21,2028.25,5116009.2855,0.0013374944271066045,0.6803608175350853
PEOPLEFDUSD,155362.8,226646.8,429000.905405,0.0002913328477784741,3056.5155818555195
TNSRUSDC,10218.7,32315.6,66447.16904,0.0005859947260474011,1092.3683280820176
USDTCOP,5116.0,817.0,1519934895.0,0.0011618450098756826,0.003359705153686862
IOBTC,2302.65,1317.04,2.94555448,0.0006651147322913138,1847599.1369204118
IOUSDT,69470.12,23244.97,38025854.09979,0.00036133694670276053,6.7477514351596195
IOBNB,8658.67,1885.96,58.44389319,0.0075124197261601305,24016.646327423518
IOFDUSD,6191.83,3760.72,939875.58648,0.0018060321473721847,5.8632514922945935
IOTRY,778.92,385.52,124005649.1811,0.0001014970819589456,0.09251711656490166
NOTBRL,577333.0,650844.0,26169.92073,0.007834661623666044,5990.158428123701
TRUTRY,29311.0,28179.0,3364189.572,0.0012177795818955428,14.032762023754309
WIFEUR,16246.86,3988.12,66454.62369,0.007251631617113696,41.98961015890841
ZKBTC,321056.4,129619.2,0.65477129,0.005633802816901355,122172306.91345793
ZKUSDT,1236968.0,1166602.0,23511914.77538,0.0006125574272587381,166.88679176011578
ZKFDUSD,258649.0,217590.8,395842.95147,0.0018365472910927133,655.0895251185425
ZKTRY,28976.0,32433.2,36844073.8045,0.0006876396768092761,2.423845136503405
LISTAUSDT,114332.09999999999,59409.4,7006411.34759,0.0006142506142505466,40.37033339433084
LISTABNB,112710.2,97704.9,106.60530865,0.012096360840594416,163171.13609587023
LISTAFDUSD,12394.9,18922.8,832533.56995,0.007047648230427529,5.337573717827072
LISTATRY,32898.1,23290.9,23210775.675,0.0008616975441619807,2.809356111706137
ZROBTC,886.47,823.89,6.4170534,0.00022509848058529204,1184075.2797847663
ZROUSDT,22615.35,26729.64,28384128.60039,0.00024482800832423404,7.100785600730522
ZROFDUSD,4976.67,1596.8600000000001,493534.3409,0.001958384332925338,6.801165548336411
ZROTRY,4152.17,4881.35,34161918.873,0.0006870491240123278,0.38488143505289296
LISTABRL,12268.9,4772.0,86908.3657,0.13521790341578324,1.4500959745277486
BAKETRY,21320.0,32307.0,7608721.91,0.002695417789757355,2.614843496100441
WIFBRL,16176.5,9947.1,404105.007,0.00814426992437467,7.937552938348701
ZKUSDC,198417.3,137472.1,744501.51257,0.000612932883849321,736.067753856153
ZROUSDC,3263.25,3846.56,1224473.09035,0.0007355645457889209,7.893833495546065
IOUSDC,3586.61,2735.06,1835543.45017,0.0010867596449918905,3.1690832549497543
1000SATSUSDC,26549619.0,142371794.0,206313.981307,0.002363135092556182,346471.4839730849
BNXTRY,28291.0,30385.399999999998,8742737.81,0.0017064846416381888,3.9329065044901226
ETHARS,1.6641000000000001,1.53288,50174187.9676,0.0053158686428465,1.1986305045415663e-05
GUSDT,849767.0,624248.0,2914882.09303,0.0010820559062219026,467.3381240441633
GTRY,506677.0,479321.0,5713978.571,0.0020242914979757103,85.24410897725075
BANANABTC,220.932,40.135,0.28135335,0.002307988203615904,402037.2588814328
BANANAUSDT,1260.525,1386.697,3408872.8148,0.0005577244841047412,1.392386663824365
BANANABNB,873.677,616.65,10.32886692,0.003930008421446522,36714.31304951194
BANANAFDUSD,657.607,840.4269999999999,56059.69951,0.009723572718433155,2.7481791376648466
BANANATRY,132.72899999999998,160.10999999999999,4538475.724,0.0023501762632197414,0.027454811279717658
RENDERBTC,428.06,320.23,5.58250838,0.0005519525320823291,242850.40258189154
RENDERUSDT,17808.59,7392.37,41649868.98947,0.0001501388784624947,4.030048548832877
RENDERFDUSD,1008.3000000000001,662.75,482737.45084,0.000600330181599947,5.766181042419844
RENDERUSDC,1729.6000000000001,3320.85,3747829.15469,0.000450619601952702,2.990475240217637
RENDERTRY,2072.87,2351.12,37200974.907,0.0004214963119073666,0.2821408928458654
RENDEREUR,1770.1,1319.42,120476.98916,0.006585496592388413,3.8940217779831685
RENDERBRL,4079.67,1326.14,125508.84,0.010015878832295192,4.30028658811171
TONBTC,1124.81,1709.03,4.07184665,0.0003536067892504101,1968173.2169355443
TONUSDT,33136.08,27653.63,38523682.0389,0.00019240019240025666,8.201565920045066
TONFDUSD,1423.01,1102.47,318849.40683,0.00019228920296114716,41.1911029428691
TONTRY,1410.06,1820.93,9261997.949,0.0010799136069115393,0.3230293027999184
BONKBRL,1647296789.0,124719633.0,53606.48859793,0.01107997132242708,2983401.78738517
NOTEUR,1494095.0,1055081.0,313037.26774,0.0067796610169491706,1201.1459936211077
DOGEJPY,96866.0,110379.0,98337869.32,0.0021608879284942427,0.9752838303985014
NEARJPY,3820.6,1548.8,34455116.34,0.0037670038367632304,0.041369090711168066
TONUSDC,3661.12,710.03,603262.95588,0.0009632983334938625,7.521911913820091
AAVEFDUSD,14.241999999999999,12.529,752507.37447,0.0004503152206544752,0.07900184018156906
DOGSUSDT,159004562.0,177401079.0,13540860.2541945,0.00025255714105316946,98368.7971469065
DOGSBNB,51535551.0,20971808.0,51.45682952,0.016806722689075647,83840918.70299117
DOGSFDUSD,43635718.0,33188725.0,214916.010018,0.00025242963523918323,1416088.2240415826
DOGSTRY,52953592.0,33026081.0,30334983.1091,0.0007089684509039059,3997.837359273974
EUREURI,756039.0,2029673.7,1458802.64413,0.000200020002000178,9546.987524112568
EURIUSDT,99172.3,46103.299999999996,2974437.14158,9.791921664625602e-05,498.7925427168622
DOGSBRL,9408516.0,12848873.0,66490.488625,0.011136316766343623,30058.902239356456
DOGSUSDC,32648523.0,27638366.0,273500.9700437,0.000758054327226666,290779.4235360069
RAREUSDC,144686.6,151053.7,184444.50955,0.0031201248049921447,513.893129056829
SLFBTC,43130.8,22688.3,0.96707135,0.007272727272727203,9358281.837219236
SLFTRY,50877.6,41842.3,35813861.132,0.003338898163605939,0.7753872152362873
SLFUSDC,5601.7,11160.4,189756.69963,0.005535784895215549,15.957031512554556
SLFUSDT,27569.6,9111.3,3235099.52734,0.0011892963330030625,9.533717017362997
AAVEUSDC,75.113,79.179,4011098.51685,0.0014651464207223787,0.026254215837070157
SUNTRY,44763.0,116703.0,2207009.649,0.0011994402612114504,60.995561299121235
STMXTRY,1171330.0,888143.0,7890571.4023,0.001028277634961469,253.82667368248406
POLBNB,25497.800000000003,9660.8,63.10457108,0.002225047679593016,250398.33249793499
POLBRL,2266.7,17221.7,429512.541,0.005405405405405325,8.394059907089078
POLBTC,230571.19999999998,117453.09999999999,4.97707976,0.0021762785636561272,32130721.94165551
POLETH,64025.2,36369.3,52.59504764,0.0014255167498218452,1339037.512277806
POLEUR,1850.5,3177.3,192744.72314,0.0007257771864036942,35.94116778129554
POLFDUSD,35006.5,15827.5,1171900.02138,0.00047359696897934637,91.59142336529327
POLJPY,79390.2,46205.8,7840831.538,0.003744476896577548,4.277820228306505
POLTRY,11707.4,10693.3,9693624.193,0.0006651147322913061,3.474392216929707
POLUSDC,15236.6,14638.0,1265776.30402,0.0007109847138285744,33.19593261981361
POLUSDT,367275.6,240270.9,19839395.21467,0.00023682652457072585,129.3066178929363
NEIROUSDT,1611577.0,4651829.0,65482299.39582778,1.4818217516526925e-05,6454.9172235763235
TURBOUSDT,3060057.0,7187332.0,10678327.813513,0.00027461211039398576,3494.5421881775796
1MBABYDOGEUSDT,1208657.0,1533227.0,13677356.7431882,0.00027968116347371183,716.7763790967887
CATIUSDT,160717.8,128912.8,9544585.88756,0.00037167812674220025,81.64326231436903
CATIBNB,74712.90000000001,23812.4,17.6343878,0.004987531172069811,1120215.9595242688
CATIFDUSD,2481.2,764.1,208984.18569,0.001485332343111814,10.45484957527332
CATITRY,18541.0,13331.9,10816159.203,0.0010432968179446829,2.8244938038196756
1MBABYDOGEFDUSD,3051569.0,4284918.0,141775.1825341,0.0007992966189754078,64741.083182813825
1MBABYDOGETRY,1685276.0,19121404.0,44212537.67207,0.0012344986252174287,381.21215034506446
CATIBRL,48253.3,14948.3,12803.2556,0.020706455542021943,238.3976077055238
BTCEURI,0.05811,0.15956,199553.6984728,0.0016937500024328384,0.0006440053676552437
NEIROFDUSD,4139112.0,869006.0,685714.33856425,0.0006227758007117429,11727.342079473501
NEIROTRY,81139433.0,59148538.0,221867687.5196,0.00041640641265873793,1518.4796223503774
HMSTRUSDT,29725453.0,16639526.0,21083137.398355,0.00032578595862508517,6750.2905450707285
HMSTRFDUSD,1056220.0,1345619.0,105960.529609,0.0013025073266037439,17402.81875764926
HMSTRTRY,8636639.0,9171720.0,161833710.2788,0.0009144947416552617,120.32993949747215
EIGENBTC,1446.45,5764.299999999999,1.54873869,0.003295978905734972,1412595.6587292466
EIGENUSDT,40703.840000000004,42714.200000000004,40577986.75174,0.0003588731383455553,5.728336644253508
EIGENFDUSD,6185.27,4902.73,913997.1978,0.0007171029042668426,16.91713720481416
EIGENTRY,5223.86,2261.19,97312577.4988,0.0008054772452678041,0.09549320153517452
NEIROBRL,24880647.0,4021732.0,401755.66296,0.0033906514894647913,21217.217665468866
NEIROEUR,19287367.0,6356497.0,60703.84873943,0.004706167197560604,89763.52222364655
BNSOLSOL,2516.436,3483.946,61048.3370931,0.0004878762745767137,201.46303029753525
SCRUSDT,179323.8,165897.1,10088427.1725,0.001370801919122688,24.96312281824125
SUIBRL,1303.7,3906.7,1085058.525,0.008389567754878731,0.572371915226375
TURBOTRY,1834866.0,2267371.0,35156870.5606,0.0007704160246532279,151.45556305480545
BNSOLUSDT,194.785,108.548,8181915.6279,0.0005535566011624375,0.06697344355782306
LUMIAUSDT,50539.020000000004,48564.04,5865636.72191,0.0019685039370078757,8.582930867837065
SCRBTC,2909.0,4460.6,0.21940118,0.0025188916876574064,13335075.043808008
SCRFDUSD,20309.5,14231.5,326742.9182,0.001368925393566052,77.22340437859252
SCRTRY,6084.2,5394.6,10210951.646,0.0007695267410542352,1.4608531229157011
KAIAUSDT,466997.8,353972.7,11904585.62227,0.0010136847440446312,68.03154884575858
COWUSDT,35272.9,46444.5,17264263.04048,0.00049144074043751,9.631531276105196
CETUSUSDT,129654.9,167516.6,9654555.19473,0.0007283321194463874,42.26155024964415
PNUTUSDT,154253.6,116306.1,150698127.99519,0.00019521717911174033,9.196810084425133
ACTUSDT,955545.1,941826.7999999999,71367785.1422,0.00045444217223353326,58.50212189759649
ACTTRY,642003.7,110821.9,375601586.9,0.0012746972594008651,1.5723886793834325
COWTRY,33798.1,29928.8,28694598.218,0.001379627500574897,1.60975877756053
CETUSTRY,47735.5,21055.5,12451531.39,0.001021972406744996,5.405920877656915
TROYTRY,22143342.0,22296718.0,185369462.7964,0.0010465724751439337,229.0694307974411
PNUTTRY,68694.0,57415.8,369151793.452,0.0005474952094168087,0.6239697430319985
ACTFDUSD,39173.4,22945.4,527463.6349,0.0004536176003628441,259.621489595159
ACTUSDC,30650.2,20249.4,342358.26392,0.0009082652134423511,163.6895191555638
NEIROUSDC,1166179.0,11049661.0,1110207.47239164,0.0005768249484184802,19075.465892617183
PNUTBTC,55855.4,14436.7,2.22766199,0.00359066427289045,8787845.704545233
PNUTFDUSD,40301.6,8662.4,409295.37631,0.003902439024390248,30.6551838262079
PNUTUSDC,13940.6,8991.7,1293322.14269,0.0005855372304088357,30.282127752444875
USUALUSDT,145292.4,190405.6,113413561.73882,0.0001943445729277796,15.230401307544387
ACTBRL,27442.3,30570.9,74830.7089,0.005939123979213072,130.53427788654813
ACTEUR,19314.3,21858.100000000002,23319.11265,0.007421150278293219,237.91560953756695
CATIUSDC,17654.899999999998,47857.1,41231.53445,0.0033413773900130388,475.5167625777633
ETHEURI,0.8332999999999999,20.5738,83843.815959,0.003106264073139583,0.08219557314511673
LUMIATRY,3345.96,3027.21,8046084.3578,0.001932900731740999,0.4097900140639815
PNUTBRL,44248.9,11824.2,539622.6604,0.008589152218864367,12.098014160854175
PNUTEUR,50083.5,8450.1,110666.76864,0.006768863229145846,78.13979497219384
APEFDUSD,20266.74,17581.96,178418.36595,0.0010198878123406435,207.99792752501645
FDUSDUSDC,965222.0,611464.0,21007758.6871,0.0002001801621459093,374.92504699406135
HBARUSDC,47191.0,10102.0,5802455.4811,0.0007908561959816522,12.48510574495184
OMUSDC,860.0,1210.0,934365.7391,0.003090613593371181,0.7168177146972836
RAYUSDC,6193.099999999999,752.5,787595.1637,0.006155249059614758,1.4327192542098512
TAOUSDC,39.5698,28.4724,5043194.4941,0.0010022550739163972,0.013461528229660236
TURBOFDUSD,3409717.0,360045.0,47074.521942,0.006306553331505351,12698.018086725617
THEBTC,4485.2,3961.0,0.4253804,0.0028288543140028016,7018968.668984347
THEBNB,12465.7,1973.5,25.78654875,0.0094044963102797,59540.75962685516
THEFDUSD,2334.5,17279.5,232462.53106,0.00684546615581091,12.325659930709879
THETRY,4760.2,5917.1,46343396.7944,0.0012944239094479055,0.17799059558066535
THEUSDT,11976.9,13483.4,16477244.90175,0.0004099620785076929,3.7690789416142594
APEUSDC,17281.23,16085.67,323730.3691,0.0020429009193054155,50.45278141623688
BOMEEUR,1627838.0,232654.0,6592.157336,0.009750025930920064,28946.394189719922
EIGENUSDC,2162.81,2547.56,714035.02395,0.0010770059235326202,6.125159688673889
HBARFDUSD,16152.0,8288.0,1053273.44846,0.0005270092226615057,44.029306983666515
MEMEUSDC,1709098.0,1598707.0,74128.78642,0.0024183796856105423,18451.365974757526
TROYUSDC,555082.0,1477044.0,305007.372998,0.001493094438223092,4462.240945595236
WLDEUR,9530.8,594.3,49578.9966,0.005428881650380027,37.61761124467771
1MBABYDOGEUSDC,1707758.0,15422617.0,141213.7849494,0.003830958936908815,31665.203229423405
CETUSUSDC,58546.7,54625.5,191884.4785,0.0032828743388656277,179.6576245164532
COWUSDC,38602.3,8104.3,226377.45535,0.0009837678307918248,209.7260914369812
DYDXUSDC,2862.48,7679.25,683852.59237,0.000678081030683092,22.733578099957377
HMSTRUSDC,3227679.0,1614366.0,135333.430364,0.0032520325203252124,11001.929334794024
TURBOUSDC,929526.0,674738.0,269781.515868,0.001922812800439517,3092.6205881871197
ENABRL,8980.02,7464.5,633406.38419,0.01119242359018502,2.319608154447397
EOSFDUSD,8741.2,24408.6,61235.51096,0.008429639700883729,64.21974164822743
KAIAUSDC,30178.6,54102.6,200686.22574,0.0010152284263959682,413.6655701899076
SANDUSDC,35679.0,9456.0,660127.1348,0.005282022259950999,12.944510576981894
XLMFDUSD,29148.0,22427.0,750222.2072,0.000977039570102617,70.36183679101107
CHZUSDC,293817.0,145413.0,92555.515,0.0026595744680851826,1784.3397014213065
PYTHUSDC,19750.0,11773.699999999999,360643.28289,0.0003378949146814968,258.6888334711229
RSRUSDC,301445.7,344896.6,1395848.4133822,0.0005917910132307615,782.4488494650814
RSRFDUSD,715706.5,151208.0,67847.8990092,0.010268495917851936,1244.3227128779588
WUSDC,18097.3,35186.9,103512.77546,0.001321294868971691,389.58726129008556
XTZUSDC,13021.2,12060.0,105962.6359,0.002532714225411475,93.45646902693137
ACXUSDT,127115.7,82192.3,9226597.74038,0.0007858546168959331,28.867025256160197
ORCAUSDT,15722.23,8820.14,3297137.64715,0.000330961442991855,22.490650646358823
MOVEBTC,15693.0,13472.4,0.92664227,0.002352941176470566,13376569.795375424
MOVEUSDT,62736.0,32927.7,24099716.57634,0.00025621316935687676,15.492938264120664
MOVEBNB,19913.3,3431.7999999999997,47.45376909,0.0030070020189870966,163603.0162533548
MOVEFDUSD,19474.0,7530.9,217701.95509,0.0008961147026818446,138.42567222750222
MOVETRY,5312.4,9205.6,74427866.1385,0.00028782155063857234,0.6777162757312141
MEBTC,9274.85,2423.27,0.95466421,0.0011562921564847956,10597363.981345862
MEUSDT,61658.0,55798.68,9947225.92222,0.00041955108034398575,28.14432877760058
MEFDUSD,6020.7,1983.3600000000001,163756.19055,0.0008385744234801778,58.286905172507566
METRY,6621.74,4708.32,20617115.556,0.0015316642120765296,0.35879033831345686
ACXUSDC,2651.5,4445.599999999999,56200.34974,0.00026195153896526257,482.0820399756285
ORCAUSDC,5529.16,1559.07,36353.32278,0.003966942148760333,49.15161831689191
ACXFDUSD,14761.1,6389.6,15660.86002,0.011741682974559698,115.02143652176422
ORCAFDUSD,3728.58,636.97,6792.78014,0.022843900016553533,28.13333112986852
ACXTRY,19572.6,26032.3,5083603.309,0.0014705882352940864,6.100265916716644
ORCATRY,3443.24,3487.06,6236238.694,0.0009289363678588808,1.196308915689391
KSMTRY,93.928,195.936,6209165.958,0.0019940179461615153,0.023411646102437778
CELOTRY,2295.3,2427.6,6654255.951,0.0014673514306677005,0.48369890994592396
HIVEFDUSD,45181.0,12213.0,37023.0572,0.010284395004722459,150.73547249923342
HIVEUSDC,45025.0,25148.0,503580.833,0.00526260393642775,26.47891378344018
IDEXFDUSD,78120.3,46974.4,108205.555601,0.0013986013986013416,826.5999837366675
IDEXUSDC,363786.3,39835.9,183132.198296,0.00595133905128654,370.3357545654374
TLMFDUSD,607862.0,308254.0,15801.75296,0.008104457451598362,7153.5440162541045
TLMUSDC,522272.0,1063683.0,20499.69032,0.006331976481230112,12218.116644212992
VELODROMEUSDT,448641.8,287726.9,12104206.38722,0.0008616975441619043,70.59990956964852
VANAUSDT,530.55,463.31,13869133.92689,0.000251751772752076,0.28464485123177613
VANABNB,1910.19,334.93,32.802534,0.013475575519371176,5079.077528990073
VANAFDUSD,2621.73,1151.64,378185.67229,0.01591998332986045,0.6267317727751134
VANATRY,1199.61,1177.58,48672903.751,0.0014134275618375093,0.03455437821429303
1000CATUSDT,2087244.0999999999,1313288.3,10766530.503151,0.00041814760610493806,755.3383359867191
1000CATBNB,838761.9,132226.5,11.45543454,0.0095318194561256,8892557.169895114
1000CATFDUSD,132736.30000000002,116929.1,62576.817792,0.003343083994985383,1193.4317756974096
1000CATTRY,1540980.8,804141.5,59458310.421,0.0011743981209630075,33.58439929273075
PENGUUSDT,219964.0,358414.0,99343163.153016,0.00013867702121760265,41.98259473151099
PENGUBNB,664552.0,106671.0,64.03807529,0.006744970345388974,1785507.4142428737
PENGUFDUSD,212138.0,94949.0,583054.811461,0.0012130244164486217,434.1926880056086
PENGUTRY,237679.0,229316.0,307475928.2544,0.00019460932178649214,7.804363161446688
USUALBTC,67418.0,45096.1,4.84012493,0.003577817531305869,6497289.099932448
USUALFDUSD,13514.4,25668.8,1711363.49853,0.0033044999514044806,6.928702054484766
USUALTRY,61182.2,65617.1,428769794.92,0.0005462988254574166,0.5413303861419451
1000CATUSDC,167155.1,165761.0,79357.816531,0.002509410288582226,1671.7580151436403
PENGUUSDC,2261265.0,1372158.0,2870083.664923,0.00142195709851398,890.2970010934049
BIOUSDT,259113.9,172678.2,61458458.82825,0.0005415651232061563,12.973057376495383
